VulnerabilityID,PkgName,InstalledVersion,FixedVersion,Severity,Title,Description,PrimaryURL
CVE-2025-37747,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: perf: Fix hang while freeing sigtrap event,"In the Linux kernel, the following vulnerability has been resolved:  perf: Fix hang while freeing sigtrap event  Perf can hang while freeing a sigtrap event if a related deferred signal hadn't managed to be sent before the file got closed:  perf_event_overflow()    task_work_add(perf_pending_task)  fput()    task_work_add(____fput())  task_work_run()     ____fput()         perf_release()             perf_event_release_kernel()                 _free_event()                     perf_pending_task_sync()                         task_work_cancel() -> FAILED                         rcuwait_wait_event()  Once task_work_run() is running, the list of pending callbacks is removed from the task_struct and from this point on task_work_cancel() can't remove any pending and not yet started work items, hence the task_work_cancel() failure and the hang on rcuwait_wait_event().  Task work could be changed to remove one work at a time, so a work running on the current task can always cancel a pending one, however the wait / wake design is still subject to inverted dependencies when remote targets are involved, as pictured by Oleg:  T1                                                      T2  fd = perf_event_open(pid => T2->pid);                  fd = perf_event_open(pid => T1->pid); close(fd)                                              close(fd)     <IRQ>                                                  <IRQ>     perf_event_overflow()                                  perf_event_overflow()        task_work_add(perf_pending_task)                        task_work_add(perf_pending_task)     </IRQ>                                                 </IRQ>     fput()                                                 fput()         task_work_add(____fput())                              task_work_add(____fput())      task_work_run()                                        task_work_run()         ____fput()                                             ____fput()             perf_release()                                         perf_release()                 perf_event_release_kernel()                            perf_event_release_kernel()                     _free_event()                                          _free_event()                         perf_pending_task_sync()                               perf_pending_task_sync()                             rcuwait_wait_event()                                   rcuwait_wait_event()  Therefore the only option left is to acquire the event reference count upon queueing the perf task work and release it from the task work, just like it was done before 3a5465418f5f (""perf: Fix event leak upon exec and file release"") but without the leaks it fixed.  Some adjustments are necessary to make it work:  * A child event might dereference its parent upon freeing. Care must be   taken to release the parent last.  * Some places assuming the event doesn't have any reference held and   therefore can be freed right away must instead put the reference and   let the reference counting to its job.",https://avd.aquasec.com/nvd/cve-2025-37747
CVE-2025-37748,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: iommu/mediatek: Fix NULL pointer deference in mtk_iommu_device_group,"In the Linux kernel, the following vulnerability has been resolved:  iommu/mediatek: Fix NULL pointer deference in mtk_iommu_device_group  Currently, mtk_iommu calls during probe iommu_device_register before the hw_list from driver data is initialized. Since iommu probing issue fix, it leads to NULL pointer dereference in mtk_iommu_device_group when hw_list is accessed with list_first_entry (not null safe).  So, change the call order to ensure iommu_device_register is called after the driver data are initialized.",https://avd.aquasec.com/nvd/cve-2025-37748
CVE-2025-37749,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: net: ppp: Add bound checking for skb data on ppp_sync_txmung,"In the Linux kernel, the following vulnerability has been resolved:  net: ppp: Add bound checking for skb data on ppp_sync_txmung  Ensure we have enough data in linear buffer from skb before accessing initial bytes. This prevents potential out-of-bounds accesses when processing short packets.  When ppp_sync_txmung receives an incoming package with an empty payload: (remote) gef➤  p *(struct pppoe_hdr *) (skb->head + skb->network_header) $18 = { 	type = 0x1, 	ver = 0x1, 	code = 0x0, 	sid = 0x2,         length = 0x0, 	tag = 0xffff8880371cdb96 }  from the skb struct (trimmed)       tail = 0x16,       end = 0x140,       head = 0xffff88803346f400 ""4"",       data = 0xffff88803346f416 "":\377"",       truesize = 0x380,       len = 0x0,       data_len = 0x0,       mac_len = 0xe,       hdr_len = 0x0,  it is not safe to access data[2].  [pabeni@redhat.com: fixed subj typo]",https://avd.aquasec.com/nvd/cve-2025-37749
CVE-2025-37754,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: drm/i915/huc: Fix fence not released on early probe errors,"In the Linux kernel, the following vulnerability has been resolved:  drm/i915/huc: Fix fence not released on early probe errors  HuC delayed loading fence, introduced with commit 27536e03271da (""drm/i915/huc: track delayed HuC load with a fence""), is registered with object tracker early on driver probe but unregistered only from driver remove, which is not called on early probe errors.  Since its memory is allocated under devres, then released anyway, it may happen to be allocated again to the fence and reused on future driver probes, resulting in kernel warnings that taint the kernel:  <4> [309.731371] ------------[ cut here ]------------ <3> [309.731373] ODEBUG: init destroyed (active state 0) object: ffff88813d7dd2e0 object type: i915_sw_fence hint: sw_fence_dummy_notify+0x0/0x20 [i915] <4> [309.731575] WARNING: CPU: 2 PID: 3161 at lib/debugobjects.c:612 debug_print_object+0x93/0xf0 ... <4> [309.731693] CPU: 2 UID: 0 PID: 3161 Comm: i915_module_loa Tainted: G     U             6.14.0-CI_DRM_16362-gf0fd77956987+ #1 ... <4> [309.731700] RIP: 0010:debug_print_object+0x93/0xf0 ... <4> [309.731728] Call Trace: <4> [309.731730]  <TASK> ... <4> [309.731949]  __debug_object_init+0x17b/0x1c0 <4> [309.731957]  debug_object_init+0x34/0x50 <4> [309.732126]  __i915_sw_fence_init+0x34/0x60 [i915] <4> [309.732256]  intel_huc_init_early+0x4b/0x1d0 [i915] <4> [309.732468]  intel_uc_init_early+0x61/0x680 [i915] <4> [309.732667]  intel_gt_common_init_early+0x105/0x130 [i915] <4> [309.732804]  intel_root_gt_init_early+0x63/0x80 [i915] <4> [309.732938]  i915_driver_probe+0x1fa/0xeb0 [i915] <4> [309.733075]  i915_pci_probe+0xe6/0x220 [i915] <4> [309.733198]  local_pci_probe+0x44/0xb0 <4> [309.733203]  pci_device_probe+0xf4/0x270 <4> [309.733209]  really_probe+0xee/0x3c0 <4> [309.733215]  __driver_probe_device+0x8c/0x180 <4> [309.733219]  driver_probe_device+0x24/0xd0 <4> [309.733223]  __driver_attach+0x10f/0x220 <4> [309.733230]  bus_for_each_dev+0x7d/0xe0 <4> [309.733236]  driver_attach+0x1e/0x30 <4> [309.733239]  bus_add_driver+0x151/0x290 <4> [309.733244]  driver_register+0x5e/0x130 <4> [309.733247]  __pci_register_driver+0x7d/0x90 <4> [309.733251]  i915_pci_register_driver+0x23/0x30 [i915] <4> [309.733413]  i915_init+0x34/0x120 [i915] <4> [309.733655]  do_one_initcall+0x62/0x3f0 <4> [309.733667]  do_init_module+0x97/0x2a0 <4> [309.733671]  load_module+0x25ff/0x2890 <4> [309.733688]  init_module_from_file+0x97/0xe0 <4> [309.733701]  idempotent_init_module+0x118/0x330 <4> [309.733711]  __x64_sys_finit_module+0x77/0x100 <4> [309.733715]  x64_sys_call+0x1f37/0x2650 <4> [309.733719]  do_syscall_64+0x91/0x180 <4> [309.733763]  entry_SYSCALL_64_after_hwframe+0x76/0x7e <4> [309.733792]  </TASK> ... <4> [309.733806] ---[ end trace 0000000000000000 ]---  That scenario is most easily reproducible with igt@i915_module_load@reload-with-fault-injection.  Fix the issue by moving the cleanup step to driver release path.  (cherry picked from commit 795dbde92fe5c6996a02a5b579481de73035e7bf)",https://avd.aquasec.com/nvd/cve-2025-37754
CVE-2025-37755,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: net: libwx: handle page_pool_dev_alloc_pages error,"In the Linux kernel, the following vulnerability has been resolved:  net: libwx: handle page_pool_dev_alloc_pages error  page_pool_dev_alloc_pages could return NULL. There was a WARN_ON(!page) but it would still proceed to use the NULL pointer and then crash.  This is similar to commit 001ba0902046 (""net: fec: handle page_pool_dev_alloc_pages error"").  This is found by our static analysis tool KNighter.",https://avd.aquasec.com/nvd/cve-2025-37755
CVE-2025-37757,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: tipc: fix memory leak in tipc_link_xmit,"In the Linux kernel, the following vulnerability has been resolved:  tipc: fix memory leak in tipc_link_xmit  In case the backlog transmit queue for system-importance messages is overloaded, tipc_link_xmit() returns -ENOBUFS but the skb list is not purged. This leads to memory leak and failure when a skb is allocated.  This commit fixes this issue by purging the skb list before tipc_link_xmit() returns.",https://avd.aquasec.com/nvd/cve-2025-37757
CVE-2025-37758,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: ata: pata_pxa: Fix potential NULL pointer dereference in pxa_ata_probe(),"In the Linux kernel, the following vulnerability has been resolved:  ata: pata_pxa: Fix potential NULL pointer dereference in pxa_ata_probe()  devm_ioremap() returns NULL on error. Currently, pxa_ata_probe() does not check for this case, which can result in a NULL pointer dereference.  Add NULL check after devm_ioremap() to prevent this issue.",https://avd.aquasec.com/nvd/cve-2025-37758
CVE-2025-37759,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: ublk: fix handling recovery &#38; reissue in ublk_abort_queue(),"In the Linux kernel, the following vulnerability has been resolved:  ublk: fix handling recovery & reissue in ublk_abort_queue()  Commit 8284066946e6 (""ublk: grab request reference when the request is handled by userspace"") doesn't grab request reference in case of recovery reissue. Then the request can be requeued & re-dispatch & failed when canceling uring command.  If it is one zc request, the request can be freed before io_uring returns the zc buffer back, then cause kernel panic:  [  126.773061] BUG: kernel NULL pointer dereference, address: 00000000000000c8 [  126.773657] #PF: supervisor read access in kernel mode [  126.774052] #PF: error_code(0x0000) - not-present page [  126.774455] PGD 0 P4D 0 [  126.774698] Oops: Oops: 0000 [#1] SMP NOPTI [  126.775034] CPU: 13 UID: 0 PID: 1612 Comm: kworker/u64:55 Not tainted 6.14.0_blk+ #182 PREEMPT(full) [  126.775676] Hardware name: QEMU Standard PC (Q35 + ICH9, 2009), BIOS 1.16.3-1.fc39 04/01/2014 [  126.776275] Workqueue: iou_exit io_ring_exit_work [  126.776651] RIP: 0010:ublk_io_release+0x14/0x130 [ublk_drv]  Fixes it by always grabbing request reference for aborting the request.",https://avd.aquasec.com/nvd/cve-2025-37759
CVE-2025-37761,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: drm/xe: Fix an out-of-bounds shift when invalidating TLB,"In the Linux kernel, the following vulnerability has been resolved:  drm/xe: Fix an out-of-bounds shift when invalidating TLB  When the size of the range invalidated is larger than rounddown_pow_of_two(ULONG_MAX), The function macro roundup_pow_of_two(length) will hit an out-of-bounds shift [1].  Use a full TLB invalidation for such cases. v2: - Use a define for the range size limit over which we use a full   TLB invalidation. (Lucas) - Use a better calculation of the limit.  [1]: [   39.202421] ------------[ cut here ]------------ [   39.202657] UBSAN: shift-out-of-bounds in ./include/linux/log2.h:57:13 [   39.202673] shift exponent 64 is too large for 64-bit type 'long unsigned int' [   39.202688] CPU: 8 UID: 0 PID: 3129 Comm: xe_exec_system_ Tainted: G     U             6.14.0+ #10 [   39.202690] Tainted: [U]=USER [   39.202690] Hardware name: ASUS System Product Name/PRIME B560M-A AC, BIOS 2001 02/01/2023 [   39.202691] Call Trace: [   39.202692]  <TASK> [   39.202695]  dump_stack_lvl+0x6e/0xa0 [   39.202699]  ubsan_epilogue+0x5/0x30 [   39.202701]  __ubsan_handle_shift_out_of_bounds.cold+0x61/0xe6 [   39.202705]  xe_gt_tlb_invalidation_range.cold+0x1d/0x3a [xe] [   39.202800]  ? find_held_lock+0x2b/0x80 [   39.202803]  ? mark_held_locks+0x40/0x70 [   39.202806]  xe_svm_invalidate+0x459/0x700 [xe] [   39.202897]  drm_gpusvm_notifier_invalidate+0x4d/0x70 [drm_gpusvm] [   39.202900]  __mmu_notifier_release+0x1f5/0x270 [   39.202905]  exit_mmap+0x40e/0x450 [   39.202912]  __mmput+0x45/0x110 [   39.202914]  exit_mm+0xc5/0x130 [   39.202916]  do_exit+0x21c/0x500 [   39.202918]  ? lockdep_hardirqs_on_prepare+0xdb/0x190 [   39.202920]  do_group_exit+0x36/0xa0 [   39.202922]  get_signal+0x8f8/0x900 [   39.202926]  arch_do_signal_or_restart+0x35/0x100 [   39.202930]  syscall_exit_to_user_mode+0x1fc/0x290 [   39.202932]  do_syscall_64+0xa1/0x180 [   39.202934]  ? do_user_addr_fault+0x59f/0x8a0 [   39.202937]  ? lock_release+0xd2/0x2a0 [   39.202939]  ? do_user_addr_fault+0x5a9/0x8a0 [   39.202942]  ? trace_hardirqs_off+0x4b/0xc0 [   39.202944]  ? clear_bhb_loop+0x25/0x80 [   39.202946]  ? clear_bhb_loop+0x25/0x80 [   39.202947]  ? clear_bhb_loop+0x25/0x80 [   39.202950]  entry_SYSCALL_64_after_hwframe+0x76/0x7e [   39.202952] RIP: 0033:0x7fa945e543e1 [   39.202961] Code: Unable to access opcode bytes at 0x7fa945e543b7. [   39.202962] RSP: 002b:00007ffca8fb4170 EFLAGS: 00000293 [   39.202963] RAX: 000000000000003d RBX: 0000000000000000 RCX: 00007fa945e543e3 [   39.202964] RDX: 0000000000000000 RSI: 00007ffca8fb41ac RDI: 00000000ffffffff [   39.202964] RBP: 00007ffca8fb4190 R08: 0000000000000000 R09: 00007fa945f600a0 [   39.202965] R10: 0000000000000000 R11: 0000000000000293 R12: 0000000000000000 [   39.202966] R13: 00007fa9460dd310 R14: 00007ffca8fb41ac R15: 0000000000000000 [   39.202970]  </TASK> [   39.202970] ---[ end trace ]---  (cherry picked from commit b88f48f86500bc0b44b4f73ac66d500a40d320ad)",https://avd.aquasec.com/nvd/cve-2025-37761
CVE-2025-37763,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: drm/imagination: take paired job reference,"In the Linux kernel, the following vulnerability has been resolved:  drm/imagination: take paired job reference  For paired jobs, have the fragment job take a reference on the geometry job, so that the geometry job cannot be freed until the fragment job has finished with it.  The geometry job structure is accessed when the fragment job is being prepared by the GPU scheduler. Taking the reference prevents the geometry job being freed until the fragment job no longer requires it.  Fixes a use after free bug detected by KASAN:  [  124.256386] BUG: KASAN: slab-use-after-free in pvr_queue_prepare_job+0x108/0x868 [powervr] [  124.264893] Read of size 1 at addr ffff0000084cb960 by task kworker/u16:4/63",https://avd.aquasec.com/nvd/cve-2025-37763
CVE-2025-37764,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: drm/imagination: fix firmware memory leaks,"In the Linux kernel, the following vulnerability has been resolved:  drm/imagination: fix firmware memory leaks  Free the memory used to hold the results of firmware image processing when the module is unloaded.  Fix the related issue of the same memory being leaked if processing of the firmware image fails during module load.  Ensure all firmware GEM objects are destroyed if firmware image processing fails.  Fixes memory leaks on powervr module unload detected by Kmemleak:  unreferenced object 0xffff000042e20000 (size 94208):   comm ""modprobe"", pid 470, jiffies 4295277154   hex dump (first 32 bytes):     02 ae 7f ed bf 45 84 00 3c 5b 1f ed 9f 45 45 05  .....E..<[...EE.     d5 4f 5d 14 6c 00 3d 23 30 d0 3a 4a 66 0e 48 c8  .O].l.=#0.:Jf.H.   backtrace (crc dd329dec):     kmemleak_alloc+0x30/0x40     ___kmalloc_large_node+0x140/0x188     __kmalloc_large_node_noprof+0x2c/0x13c     __kmalloc_noprof+0x48/0x4c0     pvr_fw_init+0xaa4/0x1f50 [powervr]  unreferenced object 0xffff000042d20000 (size 20480):   comm ""modprobe"", pid 470, jiffies 4295277154   hex dump (first 32 bytes):     00 00 00 00 00 00 00 00 09 00 00 00 0b 00 00 00  ................     00 00 00 00 00 00 00 00 07 00 00 00 08 00 00 00  ................   backtrace (crc 395b02e3):     kmemleak_alloc+0x30/0x40     ___kmalloc_large_node+0x140/0x188     __kmalloc_large_node_noprof+0x2c/0x13c     __kmalloc_noprof+0x48/0x4c0     pvr_fw_init+0xb0c/0x1f50 [powervr]",https://avd.aquasec.com/nvd/cve-2025-37764
CVE-2025-37765,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: drm/nouveau: prime: fix ttm_bo_delayed_delete oops,"In the Linux kernel, the following vulnerability has been resolved:  drm/nouveau: prime: fix ttm_bo_delayed_delete oops  Fix an oops in ttm_bo_delayed_delete which results from dererencing a dangling pointer:  Oops: general protection fault, probably for non-canonical address 0x6b6b6b6b6b6b6b7b: 0000 [#1] PREEMPT SMP CPU: 4 UID: 0 PID: 1082 Comm: kworker/u65:2 Not tainted 6.14.0-rc4-00267-g505460b44513-dirty #216 Hardware name: LENOVO 82N6/LNVNB161216, BIOS GKCN65WW 01/16/2024 Workqueue: ttm ttm_bo_delayed_delete [ttm] RIP: 0010:dma_resv_iter_first_unlocked+0x55/0x290 Code: 31 f6 48 c7 c7 00 2b fa aa e8 97 bd 52 ff e8 a2 c1 53 00 5a 85 c0 74 48 e9 88 01 00 00 4c 89 63 20 4d 85 e4 0f 84 30 01 00 00 <41> 8b 44 24 10 c6 43 2c 01 48 89 df 89 43 28 e8 97 fd ff ff 4c 8b RSP: 0018:ffffbf9383473d60 EFLAGS: 00010202 RAX: 0000000000000001 RBX: ffffbf9383473d88 RCX: 0000000000000000 RDX: 0000000000000000 RSI: 0000000000000000 RDI: 0000000000000000 RBP: ffffbf9383473d78 R08: 0000000000000000 R09: 0000000000000000 R10: 0000000000000000 R11: 0000000000000000 R12: 6b6b6b6b6b6b6b6b R13: ffffa003bbf78580 R14: ffffa003a6728040 R15: 00000000000383cc FS:  0000000000000000(0000) GS:ffffa00991c00000(0000) knlGS:0000000000000000 CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033 CR2: 0000758348024dd0 CR3: 000000012c259000 CR4: 0000000000f50ef0 PKRU: 55555554 Call Trace:  <TASK>  ? __die_body.cold+0x19/0x26  ? die_addr+0x3d/0x70  ? exc_general_protection+0x159/0x460  ? asm_exc_general_protection+0x27/0x30  ? dma_resv_iter_first_unlocked+0x55/0x290  dma_resv_wait_timeout+0x56/0x100  ttm_bo_delayed_delete+0x69/0xb0 [ttm]  process_one_work+0x217/0x5c0  worker_thread+0x1c8/0x3d0  ? apply_wqattrs_cleanup.part.0+0xc0/0xc0  kthread+0x10b/0x240  ? kthreads_online_cpu+0x140/0x140  ret_from_fork+0x40/0x70  ? kthreads_online_cpu+0x140/0x140  ret_from_fork_asm+0x11/0x20  </TASK>  The cause of this is:  - drm_prime_gem_destroy calls dma_buf_put(dma_buf) which releases the   reference to the shared dma_buf. The reference count is 0, so the   dma_buf is destroyed, which in turn decrements the corresponding   amdgpu_bo reference count to 0, and the amdgpu_bo is destroyed -   calling drm_gem_object_release then dma_resv_fini (which destroys the   reservation object), then finally freeing the amdgpu_bo.  - nouveau_bo obj->bo.base.resv is now a dangling pointer to the memory   formerly allocated to the amdgpu_bo.  - nouveau_gem_object_del calls ttm_bo_put(&nvbo->bo) which calls   ttm_bo_release, which schedules ttm_bo_delayed_delete.  - ttm_bo_delayed_delete runs and dereferences the dangling resv pointer,   resulting in a general protection fault.  Fix this by moving the drm_prime_gem_destroy call from nouveau_gem_object_del to nouveau_bo_del_ttm. This ensures that it will be run after ttm_bo_delayed_delete.",https://avd.aquasec.com/nvd/cve-2025-37765
CVE-2025-37766,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: drm/amd/pm: Prevent division by zero,"In the Linux kernel, the following vulnerability has been resolved:  drm/amd/pm: Prevent division by zero  The user can set any speed value. If speed is greater than UINT_MAX/8, division by zero is possible.  Found by Linux Verification Center (linuxtesting.org) with SVACE.",https://avd.aquasec.com/nvd/cve-2025-37766
